transaction_id,customer_id,customer_age,customer_gender,customer_city,product_category,product_subcategory,product_price,quantity,total_amount,discount_applied,payment_method,purchase_date,purchase_hour,purchase_day_of_week,purchase_month,shipping_cost,delivery_days,customer_satisfaction,return_flag,seasonal_multiplier,is_repeat_customer,purchase_month_name,purchase_weekday,time_period,discounted_price,margin,age_group,return_numeric
TXN000368,CUST000169,29,M,Torreón,Ropa,Pantalones,831.35,2,1662.7,0.0,Tarjeta,2024-09-21,5,Saturday,9,0,8,5.0,No,1.1,No,September,Saturday,Madrugada,831.35,831.35,25-34,0
TXN000369,CUST000474,43,F,Torreón,Libros,No ficción,296.77,1,255.22,14.0,Efectivo,2024-07-26,14,Friday,7,125,9,4.3,Sí,1.0,No,July,Friday,Tarde,255.2222,130.2222,35-44,1
TXN000370,CUST000629,51,M,Juárez,Libros,Infantiles,581.6,2,1100.39,5.4,Tarjeta,2024-08-18,20,Sunday,8,0,6,4.1,No,1.2,No,August,Sunday,Noche,550.1936,550.1936,45-54,0
TXN000371,CUST000771,43,M,Monterrey,Hogar,Limpieza,2050.9,2,4101.8,0.0,PayPal,2024-10-25,2,Friday,10,0,4,3.6,Sí,1.0,No,October,Friday,Madrugada,2050.9,2050.9,35-44,1
TXN000372,CUST000687,48,M,Villahermosa,Hogar,Limpieza,1385.47,2,2770.94,0.0,Transferencia,2024-09-27,16,Friday,9,0,12,1.6,No,1.0,Sí,September,Friday,Tarde,1385.47,1385.47,45-54,0
TXN000373,CUST000117,18,F,Mexicali,Deportes,Running,900.79,3,2702.37,0.0,Transferencia,2024-06-29,21,Saturday,6,0,13,3.2,No,1.0,Sí,June,Saturday,Noche,900.79,900.79,18-24,0
TXN000374,CUST000305,55,F,Oaxaca,Hogar,Limpieza,459.6,4,1573.67,14.4,PayPal,2024-11-01,7,Friday,11,0,7,3.9,Sí,1.0,No,November,Friday,Mañana,393.4176,393.4176,55+,1
TXN000375,CUST000383,52,M,Tijuana,Ropa,Zapatos,1342.13,5,5985.9,10.8,Tarjeta,2024-09-18,22,Wednesday,9,0,5,4.2,No,1.1,Sí,September,Wednesday,Noche,1197.1799600000002,1197.1799600000002,45-54,0
TXN000376,CUST000434,19,F,León,Deportes,Natación,185.58,6,1113.48,0.0,Tarjeta,2024-09-06,10,Friday,9,0,13,4.1,No,0.9,Sí,September,Friday,Mañana,185.58,185.58,18-24,0
TXN000377,CUST000178,18,M,Cancún,Libros,No ficción,685.43,2,1030.89,24.8,Tarjeta,2024-03-26,16,Tuesday,3,0,10,3.4,No,1.1,No,March,Tuesday,Tarde,515.44336,515.44336,18-24,0
TXN000378,CUST000368,18,M,Ciudad de México,Deportes,Fútbol,746.46,3,1603.4,28.4,Transferencia,2024-09-05,20,Thursday,9,0,4,5.0,No,0.9,No,September,Thursday,Noche,534.46536,534.46536,18-24,0
TXN000379,CUST000518,41,F,Villahermosa,Ropa,Zapatos,131.02,1,77.83,40.6,Tarjeta,2024-07-28,8,Sunday,7,126,10,3.3,Sí,0.7,No,July,Sunday,Mañana,77.82588,-48.17412,35-44,1
TXN000380,CUST000579,43,F,Ciudad de México,Libros,No ficción,126.92,4,507.68,0.0,Tarjeta,2024-04-27,16,Saturday,4,50,2,5.0,No,1.0,Sí,April,Saturday,Tarde,126.92,76.92,35-44,0
TXN000381,CUST000580,38,M,Villahermosa,Belleza,Cuidado personal,780.68,6,3808.16,18.7,Tarjeta,2024-10-08,14,Tuesday,10,0,15,4.6,No,1.0,Sí,October,Tuesday,Tarde,634.6928399999999,634.6928399999999,35-44,0
TXN000382,CUST000376,48,F,Cancún,Electrónicos,Tablets,793.15,4,3172.6,0.0,Tarjeta,2024-01-22,16,Monday,1,0,5,4.0,Sí,0.8,No,January,Monday,Tarde,793.15,793.15,45-54,1
TXN000383,CUST000670,43,M,Torreón,Libros,Ficción,528.16,1,434.68,17.7,Efectivo,2024-06-01,20,Saturday,6,114,4,4.8,No,1.0,No,June,Saturday,Noche,434.67567999999994,320.67567999999994,35-44,0
TXN000384,CUST000121,42,F,Torreón,Hogar,Muebles,899.99,2,1799.98,0.0,PayPal,2024-04-17,13,Wednesday,4,0,14,3.4,No,1.0,No,April,Wednesday,Tarde,899.99,899.99,35-44,0
TXN000385,CUST000439,43,F,León,Hogar,Cocina,1884.71,2,3769.42,0.0,PayPal,2024-11-15,11,Friday,11,0,12,3.1,No,1.0,Sí,November,Friday,Mañana,1884.71,1884.71,35-44,0
TXN000386,CUST000288,18,M,Oaxaca,Belleza,Maquillaje,236.7,2,473.4,0.0,Transferencia,2024-10-02,12,Wednesday,10,107,7,4.7,No,1.0,No,October,Wednesday,Tarde,236.7,129.7,18-24,0
TXN000387,CUST000527,44,M,Puebla,Libros,Infantiles,331.53,3,994.59,0.0,PayPal,2024-03-10,9,Sunday,3,105,13,2.1,Sí,1.1,No,March,Sunday,Mañana,331.53,226.52999999999997,35-44,1
TXN000388,CUST000136,43,F,Torreón,Ropa,Vestidos,918.06,1,918.06,0.0,Efectivo,2024-03-15,0,Friday,3,120,10,3.3,Sí,1.2,No,March,Friday,Madrugada,918.06,798.06,35-44,1
TXN000389,CUST000648,42,F,Querétaro,Hogar,Jardinería,878.16,1,811.42,7.6,Efectivo,2024-11-17,12,Sunday,11,81,9,4.6,No,1.0,No,November,Sunday,Tarde,811.41984,730.41984,35-44,0
TXN000390,CUST000285,48,M,Mexicali,Hogar,Limpieza,1616.27,5,8081.35,0.0,Tarjeta,2024-08-20,6,Tuesday,8,0,15,3.8,No,1.1,No,August,Tuesday,Mañana,1616.27,1616.27,45-54,0
TXN000391,CUST000096,26,F,Saltillo,Electrónicos,Audífonos,2075.93,2,4151.86,0.0,Tarjeta,2024-11-21,8,Thursday,11,0,8,4.7,No,1.4,Sí,November,Thursday,Mañana,2075.93,2075.93,25-34,0
TXN000392,CUST000224,28,F,Cuernavaca,Hogar,Jardinería,372.4,2,744.8,0.0,Tarjeta,2024-04-18,22,Thursday,4,106,8,4.3,No,1.0,No,April,Thursday,Noche,372.4,266.4,25-34,0
TXN000393,CUST000134,42,M,Chihuahua,Electrónicos,Audífonos,1044.7,2,2089.4,0.0,Tarjeta,2024-09-05,20,Thursday,9,0,8,4.6,Sí,1.1,No,September,Thursday,Noche,1044.7,1044.7,35-44,1
TXN000394,CUST000102,37,M,Saltillo,Belleza,Fragancias,374.79,1,374.79,0.0,Tarjeta,2024-01-12,13,Friday,1,124,6,3.9,No,0.9,No,January,Friday,Tarde,374.79,250.79000000000002,35-44,0
TXN000395,CUST000136,18,F,San Luis Potosí,Libros,Académicos,721.35,2,1333.05,7.6,Tarjeta,2024-03-22,16,Friday,3,0,8,3.6,No,1.1,Sí,March,Friday,Tarde,666.5274000000001,666.5274000000001,18-24,0
TXN000396,CUST000381,50,F,León,Deportes,Running,1241.57,3,3724.71,0.0,Transferencia,2024-01-27,14,Saturday,1,0,14,2.1,No,1.3,No,January,Saturday,Tarde,1241.57,1241.57,45-54,0
TXN000397,CUST000240,42,M,Cuernavaca,Libros,Ficción,256.71,4,760.89,25.9,Tarjeta,2024-12-06,9,Friday,12,79,5,5.0,No,0.9,Sí,December,Friday,Mañana,190.22211,111.22210999999999,35-44,0
TXN000398,CUST000532,32,Other,Saltillo,Libros,Ficción,428.45,2,856.9,0.0,PayPal,2024-01-05,14,Friday,1,85,9,4.5,No,0.9,Sí,January,Friday,Tarde,428.45,343.45,25-34,0
TXN000399,CUST000490,19,M,Monterrey,Libros,Infantiles,683.39,5,3123.09,8.6,Efectivo,2024-04-27,12,Saturday,4,0,1,5.0,No,1.0,No,April,Saturday,Tarde,624.61846,624.61846,18-24,0
TXN000400,CUST000377,44,F,San Luis Potosí,Hogar,Cocina,821.23,3,2463.69,0.0,Tarjeta,2024-03-11,12,Monday,3,0,13,3.3,Sí,1.2,Sí,March,Monday,Tarde,821.23,821.23,35-44,1
TXN000401,CUST000544,51,M,Chihuahua,Hogar,Muebles,607.03,2,1214.06,0.0,PayPal,2024-01-05,16,Friday,1,0,10,3.7,No,1.1,Sí,January,Friday,Tarde,607.03,607.03,45-54,0
TXN000402,CUST000219,18,M,Tijuana,Electrónicos,Tablets,4646.71,3,13940.13,0.0,Tarjeta,2024-07-29,19,Monday,7,0,2,5.0,No,1.0,No,July,Monday,Noche,4646.71,4646.71,18-24,0
TXN000403,CUST000144,32,M,Puebla,Electrónicos,Audífonos,3186.32,4,12745.28,0.0,Tarjeta,2024-10-28,14,Monday,10,0,4,3.4,No,1.1,Sí,October,Monday,Tarde,3186.32,3186.32,25-34,0
TXN000404,CUST000254,44,Other,Querétaro,Hogar,Decoración,1506.56,3,4519.68,0.0,Tarjeta,2024-11-30,12,Saturday,11,0,13,3.5,No,1.0,No,November,Saturday,Tarde,1506.56,1506.56,35-44,0
TXN000405,CUST000211,50,F,Veracruz,Hogar,Muebles,426.65,5,1894.33,11.2,PayPal,2024-11-06,13,Wednesday,11,0,9,4.2,No,1.0,No,November,Wednesday,Tarde,378.86519999999996,378.86519999999996,45-54,0
TXN000406,CUST000056,54,M,Torreón,Deportes,Fútbol,896.58,3,2689.74,0.0,PayPal,2024-09-10,20,Tuesday,9,0,12,3.9,Sí,0.9,Sí,September,Tuesday,Noche,896.58,896.58,45-54,1
TXN000407,CUST000013,32,F,Mexicali,Electrónicos,Audífonos,3810.56,3,11431.68,0.0,Tarjeta,2024-06-15,9,Saturday,6,0,3,5.0,No,1.0,Sí,June,Saturday,Mañana,3810.56,3810.56,25-34,0
TXN000408,CUST000789,43,F,Monterrey,Hogar,Decoración,242.9,4,971.6,0.0,Transferencia,2024-01-09,18,Tuesday,1,50,1,4.8,No,1.1,Sí,January,Tuesday,Noche,242.9,192.9,35-44,0
TXN000409,CUST000408,35,F,Veracruz,Hogar,Muebles,279.15,2,558.3,0.0,PayPal,2024-05-26,15,Sunday,5,124,14,4.3,No,1.0,Sí,May,Sunday,Tarde,279.15,155.14999999999998,35-44,0
TXN000410,CUST000656,34,M,Cancún,Hogar,Muebles,1033.49,3,2675.71,13.7,PayPal,2024-10-02,10,Wednesday,10,0,4,4.8,No,1.0,Sí,October,Wednesday,Mañana,891.90187,891.90187,25-34,0
TXN000411,CUST000524,25,F,Juárez,Libros,Técnicos,585.65,2,958.12,18.2,PayPal,2024-03-20,8,Wednesday,3,145,13,3.7,No,1.1,No,March,Wednesday,Mañana,479.06170000000003,334.06170000000003,25-34,0
TXN000412,CUST000666,63,M,Monterrey,Ropa,Zapatos,1078.3,2,1841.74,14.6,Tarjeta,2024-06-07,22,Friday,6,0,2,4.7,Sí,0.8,Sí,June,Friday,Noche,920.8681999999999,920.8681999999999,55+,1
TXN000413,CUST000089,31,M,Cuernavaca,Libros,Infantiles,103.01,5,515.05,0.0,Transferencia,2024-02-29,19,Thursday,2,77,7,4.2,No,1.0,No,February,Thursday,Noche,103.01,26.010000000000005,25-34,0
TXN000414,CUST000674,35,M,León,Libros,Ficción,220.0,2,440.0,0.0,Tarjeta,2024-03-02,23,Saturday,3,71,5,5.0,No,1.1,No,March,Saturday,Noche,220.0,149.0,35-44,0
TXN000415,CUST000356,29,F,Veracruz,Hogar,Limpieza,85.77,4,256.97,25.1,Tarjeta,2024-09-21,22,Saturday,9,86,14,4.4,No,1.0,No,September,Saturday,Noche,64.24173,-21.758269999999996,25-34,0
TXN000416,CUST000276,24,F,Puebla,Ropa,Zapatos,467.69,4,778.24,58.4,Tarjeta,2024-01-16,10,Tuesday,1,78,7,4.5,No,0.8,No,January,Tuesday,Mañana,194.55904,116.55904000000001,18-24,0
TXN000417,CUST000591,38,M,Monterrey,Ropa,Zapatos,965.35,1,965.35,0.0,Tarjeta,2024-09-11,21,Wednesday,9,50,1,3.8,No,1.1,No,September,Wednesday,Noche,965.35,915.35,35-44,0
TXN000418,CUST000581,40,M,León,Hogar,Muebles,1656.02,3,4968.06,0.0,Transferencia,2024-07-12,9,Friday,7,0,4,4.6,No,0.9,Sí,July,Friday,Mañana,1656.02,1656.02,35-44,0
TXN000419,CUST000522,18,M,Ciudad de México,Libros,Ficción,802.12,3,1799.96,25.2,Tarjeta,2024-01-23,14,Tuesday,1,0,4,4.4,No,0.9,Sí,January,Tuesday,Tarde,599.98576,599.98576,18-24,0
TXN000420,CUST000154,36,F,León,Ropa,Accesorios,725.46,2,1450.92,0.0,Transferencia,2024-01-19,14,Friday,1,0,14,2.6,No,0.8,No,January,Friday,Tarde,725.46,725.46,35-44,0
TXN000421,CUST000430,32,F,Torreón,Hogar,Cocina,1349.86,2,2699.72,0.0,PayPal,2024-06-13,17,Thursday,6,0,14,2.9,No,0.9,Sí,June,Thursday,Tarde,1349.86,1349.86,25-34,0
TXN000422,CUST000080,18,F,Chihuahua,Ropa,Pantalones,402.09,2,350.62,56.4,Transferencia,2024-07-12,17,Friday,7,136,3,5.0,No,0.7,No,July,Friday,Tarde,175.31124,39.31124,18-24,0
TXN000423,CUST000071,23,M,Saltillo,Ropa,Vestidos,490.91,7,2298.93,33.1,Tarjeta,2024-05-24,8,Friday,5,0,11,3.5,No,1.1,Sí,May,Friday,Mañana,328.41879000000006,328.41879000000006,18-24,0
TXN000424,CUST000378,48,M,Juárez,Electrónicos,Smartwatches,931.32,3,2793.96,0.0,PayPal,2024-05-29,11,Wednesday,5,0,7,3.8,No,1.0,No,May,Wednesday,Mañana,931.32,931.32,45-54,0
TXN000425,CUST000476,42,M,Mexicali,Libros,No ficción,623.83,3,1871.49,0.0,Transferencia,2024-10-29,15,Tuesday,10,0,11,2.1,No,1.1,Sí,October,Tuesday,Tarde,623.83,623.83,35-44,0
TXN000426,CUST000252,18,M,Tijuana,Libros,Infantiles,117.14,5,492.57,15.9,Tarjeta,2024-01-04,10,Thursday,1,139,8,3.9,No,0.9,No,January,Thursday,Mañana,98.51474,-40.48526,18-24,0
TXN000427,CUST000711,31,F,Ciudad de México,Electrónicos,Smartphones,2275.07,3,6825.21,0.0,Transferencia,2024-06-20,15,Thursday,6,0,4,5.0,No,1.0,No,June,Thursday,Tarde,2275.07,2275.07,25-34,0
TXN000428,CUST000745,37,F,San Luis Potosí,Hogar,Cocina,201.4,3,604.2,0.0,Tarjeta,2024-02-23,0,Friday,2,100,9,3.7,No,0.9,Sí,February,Friday,Madrugada,201.4,101.4,35-44,0
TXN000429,CUST000062,38,Other,Tijuana,Ropa,Pantalones,280.1,4,1120.4,0.0,Transferencia,2025-01-03,7,Friday,1,0,11,4.2,No,0.8,No,January,Friday,Mañana,280.1,280.1,35-44,0
TXN000430,CUST000382,22,M,Saltillo,Electrónicos,Smartwatches,2366.34,3,4429.79,37.6,Transferencia,2024-02-13,21,Tuesday,2,0,8,4.8,No,0.7,No,February,Tuesday,Noche,1476.59616,1476.59616,18-24,0
TXN000431,CUST000607,37,F,Chihuahua,Ropa,Zapatos,392.63,1,292.9,25.4,Tarjeta,2024-02-01,5,Thursday,2,86,6,5.0,No,0.9,No,February,Thursday,Madrugada,292.90198,206.90197999999998,35-44,0
TXN000432,CUST000323,32,M,Aguascalientes,Libros,Académicos,535.25,1,401.97,24.9,Tarjeta,2024-12-24,13,Tuesday,12,104,6,3.7,Sí,0.9,Sí,December,Tuesday,Tarde,401.97275,297.97275,25-34,1
TXN000433,CUST000208,40,F,Tijuana,Hogar,Decoración,538.7,4,1771.25,17.8,Efectivo,2024-10-26,21,Saturday,10,0,5,5.0,No,1.0,Sí,October,Saturday,Noche,442.8114,442.8114,35-44,0
TXN000434,CUST000322,30,F,Cuernavaca,Electrónicos,Smartwatches,3846.75,2,7693.5,0.0,PayPal,2024-03-02,13,Saturday,3,0,8,3.5,No,0.9,No,March,Saturday,Tarde,3846.75,3846.75,25-34,0
TXN000435,CUST000316,48,M,Saltillo,Belleza,Skincare,636.63,2,1152.3,9.5,Efectivo,2024-05-15,15,Wednesday,5,0,15,2.6,No,1.2,Sí,May,Wednesday,Tarde,576.15015,576.15015,45-54,0
TXN000436,CUST000722,24,F,Oaxaca,Electrónicos,Laptops,2758.73,3,6347.84,23.3,Transferencia,2024-01-27,21,Saturday,1,0,3,5.0,No,0.8,No,January,Saturday,Noche,2115.94591,2115.94591,18-24,0
TXN000437,CUST000406,28,M,Veracruz,Hogar,Limpieza,1750.07,2,3500.14,0.0,PayPal,2024-01-26,11,Friday,1,0,5,3.4,Sí,1.1,No,January,Friday,Mañana,1750.07,1750.07,25-34,1
TXN000438,CUST000415,26,M,Saltillo,Deportes,Natación,1027.95,3,2763.13,10.4,Tarjeta,2024-10-11,11,Friday,10,0,10,3.0,Sí,0.9,No,October,Friday,Mañana,921.0432000000001,921.0432000000001,25-34,1
TXN000439,CUST000144,44,F,Puebla,Hogar,Cocina,506.23,5,2202.1,13.0,Tarjeta,2024-01-12,7,Friday,1,0,9,4.2,No,1.1,Sí,January,Friday,Mañana,440.4201,440.4201,35-44,0
TXN000440,CUST000646,18,F,Monterrey,Ropa,Accesorios,1438.68,2,2445.76,15.0,Tarjeta,2024-10-25,21,Friday,10,0,1,4.7,Sí,1.2,Sí,October,Friday,Noche,1222.878,1222.878,18-24,1
TXN000441,CUST000067,32,M,Juárez,Electrónicos,Laptops,4676.72,4,15302.23,18.2,Tarjeta,2024-11-26,20,Tuesday,11,0,8,5.0,No,1.4,No,November,Tuesday,Noche,3825.5569600000003,3825.5569600000003,25-34,0
TXN000442,CUST000340,30,M,Puebla,Deportes,Fitness,879.84,2,1585.47,9.9,Efectivo,2024-01-22,14,Monday,1,0,12,5.0,No,1.3,Sí,January,Monday,Tarde,792.73584,792.73584,25-34,0
TXN000443,CUST000742,38,M,Aguascalientes,Ropa,Camisetas,322.66,1,195.21,39.5,PayPal,2024-09-11,15,Wednesday,9,124,5,4.7,No,1.1,No,September,Wednesday,Tarde,195.2093,71.20930000000001,35-44,0
TXN000444,CUST000192,31,F,Querétaro,Electrónicos,Tablets,1335.85,1,1335.85,0.0,Tarjeta,2024-05-23,10,Thursday,5,0,2,5.0,No,1.0,No,May,Thursday,Mañana,1335.85,1335.85,25-34,0
TXN000445,CUST000632,44,M,Torreón,Ropa,Vestidos,995.32,6,5470.28,8.4,Tarjeta,2024-11-27,23,Wednesday,11,0,11,3.0,No,1.0,No,November,Wednesday,Noche,911.7131200000001,911.7131200000001,35-44,0
TXN000446,CUST000090,40,M,Querétaro,Deportes,Natación,507.64,4,1851.87,8.8,Tarjeta,2024-07-19,21,Friday,7,0,15,3.0,No,1.0,Sí,July,Friday,Noche,462.96768000000003,462.96768000000003,35-44,0
TXN000447,CUST000020,34,F,Aguascalientes,Hogar,Muebles,964.58,8,7716.64,0.0,Tarjeta,2024-12-31,15,Tuesday,12,0,8,3.4,No,1.0,Sí,December,Tuesday,Tarde,964.58,964.58,25-34,0
TXN000448,CUST000515,20,M,Mérida,Ropa,Vestidos,520.06,4,1246.06,40.1,PayPal,2024-07-17,13,Wednesday,7,0,8,4.7,No,0.7,Sí,July,Wednesday,Tarde,311.51593999999994,311.51593999999994,18-24,0
TXN000449,CUST000031,18,M,Querétaro,Electrónicos,Tablets,3868.58,1,3868.58,0.0,Transferencia,2024-01-30,10,Tuesday,1,0,8,4.9,No,0.8,No,January,Tuesday,Mañana,3868.58,3868.58,18-24,0
TXN000450,CUST000239,36,M,León,Electrónicos,Laptops,409.17,2,818.34,0.0,Efectivo,2024-02-21,14,Wednesday,2,104,6,4.7,No,0.7,Sí,February,Wednesday,Tarde,409.17,305.17,35-44,0
TXN000451,CUST000755,42,F,Guadalajara,Electrónicos,Tablets,2758.89,3,8276.67,0.0,PayPal,2024-04-22,13,Monday,4,0,2,5.0,No,0.9,No,April,Monday,Tarde,2758.89,2758.89,35-44,0
TXN000452,CUST000607,34,F,Mérida,Libros,Técnicos,126.84,4,454.09,10.5,PayPal,2024-12-23,13,Monday,12,115,12,2.7,No,0.9,Sí,December,Monday,Tarde,113.5218,-1.478200000000001,25-34,0
TXN000453,CUST000577,30,Other,Juárez,Libros,No ficción,345.65,5,1728.25,0.0,Tarjeta,2024-09-09,18,Monday,9,0,4,4.6,Sí,1.3,Sí,September,Monday,Noche,345.65,345.65,25-34,1
TXN000454,CUST000617,33,M,Torreón,Electrónicos,Smartwatches,1917.95,4,7671.8,0.0,Tarjeta,2024-01-11,10,Thursday,1,0,4,5.0,No,0.8,Sí,January,Thursday,Mañana,1917.95,1917.95,25-34,0
TXN000455,CUST000207,43,M,Tijuana,Belleza,Cabello,577.69,2,863.07,25.3,Tarjeta,2024-06-23,14,Sunday,6,88,12,4.4,No,1.0,Sí,June,Sunday,Tarde,431.53443000000004,343.53443000000004,35-44,0
TXN000456,CUST000146,33,M,Puebla,Hogar,Limpieza,425.6,3,1276.8,0.0,PayPal,2024-09-26,10,Thursday,9,0,8,4.6,No,1.0,No,September,Thursday,Mañana,425.6,425.6,25-34,0
TXN000457,CUST000679,38,F,Aguascalientes,Deportes,Basketball,373.19,4,1064.34,28.7,Tarjeta,2024-11-02,12,Saturday,11,0,5,4.0,No,0.9,Sí,November,Saturday,Tarde,266.08447,266.08447,35-44,0
TXN000458,CUST000448,27,F,Villahermosa,Ropa,Vestidos,746.24,2,1110.41,25.6,Tarjeta,2024-11-28,11,Thursday,11,0,11,3.6,No,1.0,No,November,Thursday,Mañana,555.20256,555.20256,25-34,0
TXN000459,CUST000629,45,M,Mexicali,Libros,Técnicos,265.39,1,265.39,0.0,Transferencia,2024-04-24,5,Wednesday,4,118,7,4.7,No,1.0,Sí,April,Wednesday,Madrugada,265.39,147.39,45-54,0
TXN000460,CUST000302,18,M,Tijuana,Deportes,Natación,391.08,2,782.16,0.0,PayPal,2024-03-31,22,Sunday,3,142,3,4.4,No,1.0,No,March,Sunday,Noche,391.08,249.07999999999998,18-24,0
TXN000461,CUST000326,34,F,Oaxaca,Ropa,Camisetas,998.85,2,1997.7,0.0,PayPal,2024-04-23,14,Tuesday,4,0,5,3.9,No,1.3,No,April,Tuesday,Tarde,998.85,998.85,25-34,0
TXN000462,CUST000080,36,F,Torreón,Deportes,Basketball,299.37,3,824.46,8.2,Tarjeta,2024-06-26,13,Wednesday,6,81,14,3.6,No,1.0,Sí,June,Wednesday,Tarde,274.82166,193.82166,35-44,0
TXN000463,CUST000747,46,M,Mérida,Belleza,Skincare,125.52,4,410.2,18.3,Transferencia,2024-08-16,13,Friday,8,101,14,3.4,Sí,1.0,Sí,August,Friday,Tarde,102.54983999999999,1.549839999999989,45-54,1
TXN000464,CUST000263,43,M,Puebla,Deportes,Running,1020.64,1,1020.64,0.0,PayPal,2024-01-06,10,Saturday,1,0,9,3.6,No,1.3,No,January,Saturday,Mañana,1020.64,1020.64,35-44,0
TXN000465,CUST000388,43,M,Mexicali,Libros,Infantiles,413.93,3,1241.79,0.0,PayPal,2024-10-06,13,Sunday,10,0,12,3.4,No,1.1,No,October,Sunday,Tarde,413.93,413.93,35-44,0
TXN000466,CUST000704,41,Other,Torreón,Belleza,Skincare,865.36,3,2596.08,0.0,Tarjeta,2024-03-24,15,Sunday,3,0,8,3.9,No,1.1,Sí,March,Sunday,Tarde,865.36,865.36,35-44,0
TXN000467,CUST000108,38,F,Monterrey,Electrónicos,Laptops,3466.0,1,3466.0,0.0,Tarjeta,2024-06-29,13,Saturday,6,0,5,4.7,No,1.0,No,June,Saturday,Tarde,3466.0,3466.0,35-44,0
TXN000468,CUST000096,35,F,Mérida,Ropa,Accesorios,1320.24,3,3960.72,0.0,Tarjeta,2024-10-31,6,Thursday,10,0,14,3.8,Sí,1.2,Sí,October,Thursday,Mañana,1320.24,1320.24,35-44,1
TXN000469,CUST000670,38,M,León,Electrónicos,Tablets,4284.51,3,9485.91,26.2,Transferencia,2024-11-06,10,Wednesday,11,0,2,5.0,No,1.4,Sí,November,Wednesday,Mañana,3161.9683800000003,3161.9683800000003,35-44,0
TXN000470,CUST000195,65,M,Cuernavaca,Ropa,Accesorios,933.4,3,2301.76,17.8,PayPal,2024-12-22,17,Sunday,12,0,7,3.8,No,1.1,No,December,Sunday,Tarde,767.2547999999999,767.2547999999999,55+,0
TXN000471,CUST000099,30,M,Guadalajara,Electrónicos,Smartwatches,617.06,2,1234.12,0.0,PayPal,2024-07-20,8,Saturday,7,0,4,3.1,Sí,1.0,Sí,July,Saturday,Mañana,617.06,617.06,25-34,1
TXN000472,CUST000370,50,F,Ciudad de México,Ropa,Pantalones,268.92,6,939.07,41.8,Transferencia,2024-08-10,12,Saturday,8,50,2,4.5,No,0.8,Sí,August,Saturday,Tarde,156.51144000000002,106.51144000000002,45-54,0
TXN000473,CUST000299,18,M,Monterrey,Libros,Ficción,112.21,3,263.58,21.7,Transferencia,2024-08-30,1,Friday,8,50,4,3.5,No,1.2,No,August,Friday,Madrugada,87.86043,37.860429999999994,18-24,0
TXN000474,CUST000677,18,M,Querétaro,Ropa,Accesorios,545.55,2,863.06,20.9,PayPal,2024-02-16,11,Friday,2,117,9,4.0,No,0.9,No,February,Friday,Mañana,431.53004999999996,314.53004999999996,18-24,0
TXN000475,CUST000457,42,F,Guadalajara,Libros,Académicos,404.42,5,1864.38,7.8,Transferencia,2024-05-14,15,Tuesday,5,0,3,3.9,No,1.0,No,May,Tuesday,Tarde,372.87524,372.87524,35-44,0
TXN000476,CUST000155,23,F,Puebla,Electrónicos,Smartwatches,1415.46,4,5095.66,10.0,Tarjeta,2024-02-13,7,Tuesday,2,0,8,3.8,No,0.7,Sí,February,Tuesday,Mañana,1273.914,1273.914,18-24,0
TXN000477,CUST000567,49,F,Guadalajara,Libros,Técnicos,108.28,3,245.25,24.5,Transferencia,2024-07-17,10,Wednesday,7,50,5,4.5,No,1.0,No,July,Wednesday,Mañana,81.7514,31.751400000000004,45-54,0
TXN000478,CUST000487,38,M,Chihuahua,Deportes,Fitness,399.45,4,1597.8,0.0,PayPal,2024-04-30,18,Tuesday,4,0,14,3.5,Sí,1.2,No,April,Tuesday,Noche,399.45,399.45,35-44,1
TXN000479,CUST000585,33,F,Veracruz,Electrónicos,Smartwatches,3242.55,4,11517.54,11.2,PayPal,2024-10-19,14,Saturday,10,0,8,4.1,No,1.1,Sí,October,Saturday,Tarde,2879.3844000000004,2879.3844000000004,25-34,0
TXN000480,CUST000172,54,F,Juárez,Electrónicos,Smartphones,1064.09,2,2128.18,0.0,Tarjeta,2024-04-13,23,Saturday,4,0,5,3.8,No,0.9,No,April,Saturday,Noche,1064.09,1064.09,45-54,0
TXN000481,CUST000643,23,F,Tijuana,Libros,Académicos,363.4,2,526.93,27.5,Tarjeta,2024-10-31,12,Thursday,10,78,4,4.9,No,1.1,No,October,Thursday,Tarde,263.465,185.46499999999997,18-24,0
TXN000482,CUST000407,18,F,Cancún,Belleza,Cabello,631.91,6,3791.46,0.0,Tarjeta,2024-06-15,15,Saturday,6,0,3,4.3,No,1.0,No,June,Saturday,Tarde,631.91,631.91,18-24,0
TXN000483,CUST000639,33,F,Chihuahua,Electrónicos,Smartphones,545.51,3,1636.53,0.0,PayPal,2024-09-24,11,Tuesday,9,0,3,4.5,No,1.1,No,September,Tuesday,Mañana,545.51,545.51,25-34,0
TXN000484,CUST000597,44,F,Puebla,Libros,Técnicos,606.01,2,1212.02,0.0,PayPal,2024-02-24,16,Saturday,2,0,15,4.0,No,1.0,No,February,Saturday,Tarde,606.01,606.01,35-44,0
TXN000485,CUST000549,30,F,Mexicali,Hogar,Muebles,1093.51,1,1093.51,0.0,Efectivo,2024-08-03,5,Saturday,8,0,3,5.0,No,1.1,No,August,Saturday,Madrugada,1093.51,1093.51,25-34,0
TXN000486,CUST000413,62,F,Tijuana,Electrónicos,Tablets,5181.75,3,9358.24,39.8,PayPal,2024-11-12,12,Tuesday,11,0,4,4.9,No,1.4,No,November,Tuesday,Tarde,3119.4135000000006,3119.4135000000006,55+,0
