transaction_id,customer_id,customer_age,customer_gender,customer_city,product_category,product_subcategory,product_price,quantity,total_amount,discount_applied,payment_method,purchase_date,purchase_hour,purchase_day_of_week,purchase_month,shipping_cost,delivery_days,customer_satisfaction,return_flag,seasonal_multiplier,is_repeat_customer
TXN000790,CUST000689,24,M,Villahermosa,Belleza,Skincare,106.73,2,213.46,0.0,Efectivo,2024-08-30,12,Friday,8,131,5,4.1,No,1.0,Sí
TXN000791,CUST000550,38,M,Mérida,Libros,Infantiles,718.09,4,2872.36,0.0,Transferencia,2024-08-24,5,Saturday,8,0,3,5.0,No,1.2,Sí
TXN000792,CUST000307,21,M,Chihuahua,Ropa,Vestidos,156.72,1,156.72,0.0,Tarjeta,2024-12-13,11,Friday,12,72,6,5.0,No,1.1,Sí
TXN000793,CUST000340,56,F,Mexicali,Ropa,Pantalones,189.24,1,135.87,28.2,PayPal,2024-02-03,17,Saturday,2,73,8,5.0,No,0.9,Sí
TXN000794,CUST000642,34,M,Cancún,Ropa,Zapatos,1059.39,3,2202.47,30.7,Tarjeta,2024-03-25,21,Monday,3,0,4,5.0,No,1.2,Sí
TXN000795,CUST000770,43,M,San Luis Potosí,Deportes,Basketball,212.73,2,425.46,0.0,Tarjeta,2024-12-27,14,Friday,12,104,9,5.0,No,0.8,Sí
TXN000796,CUST000244,36,F,Mexicali,Electrónicos,Audífonos,1394.65,3,3782.29,9.6,PayPal,2024-08-19,3,Monday,8,0,4,4.6,No,1.0,Sí
TXN000797,CUST000384,55,F,Guadalajara,Ropa,Camisetas,933.88,6,4701.15,16.1,Transferencia,2024-04-13,10,Saturday,4,0,1,3.8,No,1.3,Sí
TXN000798,CUST000513,27,M,Tijuana,Electrónicos,Tablets,3043.57,2,6087.14,0.0,PayPal,2024-04-07,21,Sunday,4,0,6,4.6,No,0.9,Sí
TXN000799,CUST000336,34,M,Tijuana,Electrónicos,Smartwatches,2107.82,6,12646.92,0.0,Tarjeta,2024-02-20,12,Tuesday,2,0,3,5.0,No,0.7,No
TXN000800,CUST000038,42,F,Saltillo,Hogar,Muebles,792.82,1,646.15,18.5,Tarjeta,2024-07-17,19,Wednesday,7,109,3,4.5,No,0.9,Sí
TXN000801,CUST000609,54,F,Monterrey,Hogar,Jardinería,1625.83,1,1625.83,0.0,Tarjeta,2024-06-19,15,Wednesday,6,0,1,5.0,No,0.9,Sí
TXN000802,CUST000675,49,M,San Luis Potosí,Libros,Técnicos,313.73,4,1254.92,0.0,Tarjeta,2024-01-12,17,Friday,1,0,13,3.1,No,0.9,Sí
TXN000803,CUST000329,53,F,Juárez,Libros,Infantiles,685.94,2,1371.88,0.0,Transferencia,2024-04-13,19,Saturday,4,0,7,4.8,No,1.0,Sí
TXN000804,CUST000281,41,M,Puebla,Hogar,Muebles,1412.91,1,1412.91,0.0,Transferencia,2024-01-08,19,Monday,1,0,6,4.0,No,1.1,Sí
TXN000805,CUST000563,36,M,Mérida,Belleza,Maquillaje,673.84,2,1347.68,0.0,PayPal,2024-05-18,11,Saturday,5,0,15,2.9,No,1.2,No
TXN000806,CUST000251,28,M,León,Electrónicos,Audífonos,2066.65,3,6199.95,0.0,Transferencia,2024-02-06,7,Tuesday,2,0,2,4.4,No,0.7,Sí
TXN000807,CUST000483,29,M,Guadalajara,Electrónicos,Tablets,965.9,2,1694.19,12.3,PayPal,2024-02-24,16,Saturday,2,0,4,3.6,No,0.7,Sí
TXN000808,CUST000722,51,F,Oaxaca,Deportes,Running,827.69,3,2483.07,0.0,Efectivo,2024-10-30,9,Wednesday,10,0,7,4.8,No,0.9,Sí
TXN000809,CUST000203,33,F,Cancún,Libros,Infantiles,85.36,3,232.01,9.4,Efectivo,2024-02-10,19,Saturday,2,81,15,4.5,No,1.0,No
TXN000810,CUST000480,41,F,Puebla,Hogar,Limpieza,1242.0,5,6210.0,0.0,PayPal,2024-08-21,13,Wednesday,8,0,14,3.5,No,1.1,Sí
TXN000811,CUST000482,43,M,Torreón,Electrónicos,Laptops,397.31,2,794.62,0.0,PayPal,2024-04-24,8,Wednesday,4,148,4,3.3,No,0.9,Sí
TXN000812,CUST000402,24,M,León,Electrónicos,Audífonos,2907.16,2,5814.32,0.0,PayPal,2024-12-24,20,Tuesday,12,0,4,4.2,No,1.6,Sí
TXN000813,CUST000031,20,M,Monterrey,Electrónicos,Smartphones,4992.36,4,12980.14,35.0,PayPal,2024-08-31,16,Saturday,8,0,4,4.6,No,1.0,Sí
TXN000814,CUST000290,27,F,Mexicali,Hogar,Muebles,1476.74,5,5242.43,29.0,PayPal,2024-11-05,13,Tuesday,11,0,14,2.9,No,1.0,No
TXN000815,CUST000334,41,M,Cancún,Libros,Ficción,129.79,5,648.95,0.0,Efectivo,2024-11-28,9,Thursday,11,138,10,4.8,No,1.0,No
TXN000816,CUST000424,24,F,Torreón,Libros,No ficción,74.33,8,594.64,0.0,Efectivo,2024-11-13,22,Wednesday,11,131,9,4.2,Sí,1.0,Sí
TXN000817,CUST000214,18,F,Chihuahua,Electrónicos,Tablets,2307.99,3,6923.97,0.0,Transferencia,2024-08-08,16,Thursday,8,0,4,4.2,No,1.0,No
TXN000818,CUST000242,50,F,León,Hogar,Decoración,1143.61,4,4574.44,0.0,Tarjeta,2024-12-05,19,Thursday,12,0,14,3.5,No,1.0,Sí
TXN000819,CUST000499,38,M,Puebla,Libros,Técnicos,292.77,6,1756.62,0.0,Transferencia,2024-10-30,3,Wednesday,10,0,11,2.0,Sí,1.1,No
TXN000820,CUST000456,29,F,León,Deportes,Running,1203.49,2,2264.97,5.9,Transferencia,2024-06-06,9,Thursday,6,0,4,3.2,No,1.0,No
TXN000821,CUST000611,35,M,Aguascalientes,Belleza,Skincare,112.41,3,310.93,7.8,Efectivo,2024-06-16,12,Sunday,6,87,12,2.7,No,1.0,Sí
TXN000822,CUST000652,44,M,Ciudad de México,Electrónicos,Laptops,5132.59,4,20530.36,0.0,PayPal,2024-03-16,15,Saturday,3,0,3,5.0,No,0.9,No
TXN000823,CUST000592,25,F,Saltillo,Deportes,Fútbol,1606.43,4,6425.72,0.0,Tarjeta,2024-04-10,4,Wednesday,4,0,8,4.6,No,1.2,No
TXN000824,CUST000696,27,M,San Luis Potosí,Ropa,Vestidos,209.05,6,1254.3,0.0,PayPal,2024-08-10,12,Saturday,8,0,12,2.9,Sí,0.8,No
TXN000825,CUST000523,37,Other,Aguascalientes,Hogar,Limpieza,2176.08,2,3242.36,25.5,Transferencia,2024-03-06,10,Wednesday,3,0,11,2.8,No,1.2,No
TXN000826,CUST000001,24,Other,Cancún,Ropa,Camisetas,623.78,3,993.68,46.9,PayPal,2024-07-06,20,Saturday,7,145,9,4.1,No,0.7,No
TXN000827,CUST000729,25,F,Aguascalientes,Deportes,Running,1346.83,2,2445.84,9.2,Transferencia,2024-07-26,7,Friday,7,0,6,4.0,No,1.0,Sí
TXN000828,CUST000487,33,M,Tijuana,Electrónicos,Smartwatches,1693.84,4,6775.36,0.0,Tarjeta,2024-04-06,14,Saturday,4,0,4,4.1,No,0.9,Sí
TXN000829,CUST000158,58,F,San Luis Potosí,Hogar,Decoración,497.69,2,995.38,0.0,Tarjeta,2024-12-13,2,Friday,12,88,14,2.5,No,1.0,Sí
TXN000830,CUST000674,56,M,Cuernavaca,Libros,Infantiles,796.12,1,796.12,0.0,Tarjeta,2024-03-16,21,Saturday,3,147,9,4.8,No,1.1,Sí
TXN000831,CUST000466,25,M,Veracruz,Deportes,Running,1020.37,1,879.56,13.8,Tarjeta,2024-08-05,10,Monday,8,98,5,4.2,No,1.0,Sí
TXN000832,CUST000008,32,F,Chihuahua,Electrónicos,Laptops,2633.11,2,5266.22,0.0,PayPal,2024-09-12,15,Thursday,9,0,4,4.3,No,1.1,Sí
TXN000833,CUST000560,18,M,Chihuahua,Libros,Ficción,251.78,1,251.78,0.0,Tarjeta,2024-07-06,5,Saturday,7,142,10,4.3,No,1.0,No
TXN000834,CUST000116,35,F,Chihuahua,Electrónicos,Smartphones,4260.48,6,22111.89,13.5,PayPal,2024-09-03,0,Tuesday,9,0,7,3.2,No,1.1,No
TXN000835,CUST000769,50,F,Querétaro,Belleza,Cuidado personal,274.3,3,822.9,0.0,Tarjeta,2024-08-26,13,Monday,8,81,6,4.6,No,1.0,Sí
TXN000836,CUST000760,46,M,Monterrey,Hogar,Muebles,2170.4,2,4340.8,0.0,Tarjeta,2024-12-16,10,Monday,12,0,1,5.0,No,1.0,No
TXN000837,CUST000548,49,M,Ciudad de México,Libros,Infantiles,1146.79,1,1047.02,8.7,PayPal,2024-08-28,18,Wednesday,8,0,4,4.0,No,1.2,No
TXN000838,CUST000340,20,M,Cuernavaca,Ropa,Vestidos,674.74,3,1637.59,19.1,Tarjeta,2024-06-29,4,Saturday,6,0,3,5.0,No,0.8,Sí
TXN000839,CUST000612,25,F,San Luis Potosí,Deportes,Natación,1060.55,2,1923.84,9.3,Transferencia,2024-10-19,15,Saturday,10,0,3,5.0,No,0.9,Sí
TXN000840,CUST000299,40,F,Oaxaca,Hogar,Cocina,180.08,4,720.32,0.0,PayPal,2024-01-19,10,Friday,1,105,7,3.0,Sí,1.1,Sí
TXN000841,CUST000288,36,M,Querétaro,Ropa,Camisetas,1374.51,2,2749.02,0.0,PayPal,2024-05-11,20,Saturday,5,0,12,2.9,Sí,1.1,Sí
TXN000842,CUST000606,42,F,Tijuana,Belleza,Maquillaje,724.42,1,724.42,0.0,PayPal,2024-12-03,9,Tuesday,12,100,10,5.0,No,1.2,Sí
TXN000843,CUST000541,36,F,Guadalajara,Ropa,Pantalones,558.04,3,1374.45,17.9,Transferencia,2024-06-24,14,Monday,6,0,2,5.0,No,0.8,No
TXN000844,CUST000771,53,F,Cuernavaca,Hogar,Cocina,1396.39,3,3774.44,9.9,PayPal,2024-07-20,13,Saturday,7,0,14,3.2,No,0.9,Sí
TXN000845,CUST000056,31,F,Querétaro,Deportes,Fitness,1425.02,3,3680.83,13.9,Tarjeta,2024-02-29,12,Thursday,2,0,9,4.7,No,0.9,Sí
TXN000846,CUST000488,21,F,Cancún,Libros,Infantiles,574.75,6,3448.5,0.0,Transferencia,2024-04-29,8,Monday,4,0,5,4.5,No,1.0,No
TXN000847,CUST000446,18,M,Ciudad de México,Hogar,Jardinería,506.1,2,1012.2,0.0,PayPal,2024-05-27,9,Monday,5,0,3,3.2,No,1.0,No
TXN000848,CUST000700,27,M,Guadalajara,Belleza,Cabello,908.89,4,3635.56,0.0,Tarjeta,2024-02-19,9,Monday,2,0,4,4.2,No,1.2,No
TXN000849,CUST000668,25,F,Querétaro,Libros,Académicos,609.38,4,2115.77,13.2,Transferencia,2024-06-20,7,Thursday,6,0,4,4.1,No,1.0,No
TXN000850,CUST000599,37,M,Aguascalientes,Belleza,Maquillaje,717.54,6,4305.24,0.0,Transferencia,2024-08-24,15,Saturday,8,0,12,2.3,No,1.0,Sí
TXN000851,CUST000533,41,F,Mérida,Libros,No ficción,113.71,3,293.37,14.0,PayPal,2024-12-12,19,Thursday,12,71,13,3.2,Sí,0.9,Sí
TXN000852,CUST000070,45,F,Ciudad de México,Ropa,Zapatos,309.25,1,157.72,49.0,Transferencia,2024-08-02,12,Friday,8,50,3,5.0,No,0.8,No
TXN000853,CUST000035,25,F,Ciudad de México,Belleza,Skincare,344.94,2,532.59,22.8,Transferencia,2024-11-13,12,Wednesday,11,50,5,4.7,No,1.1,No
TXN000854,CUST000223,32,F,Oaxaca,Electrónicos,Smartphones,3433.96,4,13735.84,0.0,Transferencia,2024-11-22,21,Friday,11,0,2,4.2,Sí,1.4,No
TXN000855,CUST000620,18,F,Tijuana,Electrónicos,Smartwatches,1678.02,4,6712.08,0.0,Transferencia,2024-07-11,6,Thursday,7,0,3,5.0,No,1.0,Sí
TXN000856,CUST000713,18,M,León,Ropa,Vestidos,577.75,2,715.25,38.1,PayPal,2024-05-09,9,Thursday,5,79,13,2.9,No,1.1,Sí
TXN000857,CUST000284,51,F,Cuernavaca,Electrónicos,Audífonos,2608.56,3,5869.26,25.0,Tarjeta,2024-12-20,6,Friday,12,0,8,5.0,Sí,1.6,No
TXN000858,CUST000796,49,M,Guadalajara,Hogar,Decoración,1940.13,5,8051.54,17.0,PayPal,2024-07-14,22,Sunday,7,0,3,5.0,No,0.9,No
TXN000859,CUST000072,42,M,Villahermosa,Electrónicos,Smartwatches,3705.81,5,18529.05,0.0,Tarjeta,2024-04-12,10,Friday,4,0,7,3.7,No,0.9,No
TXN000860,CUST000148,33,F,Cancún,Electrónicos,Laptops,1183.33,3,3549.99,0.0,Transferencia,2024-08-08,13,Thursday,8,0,2,3.7,No,1.0,No
TXN000861,CUST000733,32,M,Querétaro,Electrónicos,Smartphones,1927.89,2,2382.87,38.2,Tarjeta,2024-02-22,23,Thursday,2,0,6,3.8,No,0.7,No
TXN000862,CUST000796,50,F,Saltillo,Libros,Infantiles,329.85,6,1622.86,18.0,Tarjeta,2024-01-10,17,Wednesday,1,0,13,4.8,Sí,0.9,Sí
TXN000863,CUST000039,59,Other,Aguascalientes,Hogar,Cocina,197.37,5,986.85,0.0,Transferencia,2024-05-16,11,Thursday,5,120,12,4.6,Sí,1.0,Sí
TXN000864,CUST000725,33,M,Villahermosa,Electrónicos,Smartphones,1620.47,6,9722.82,0.0,Tarjeta,2024-09-01,19,Sunday,9,0,2,5.0,No,1.1,Sí
TXN000865,CUST000706,38,M,Villahermosa,Libros,Académicos,522.6,3,1439.24,8.2,Transferencia,2024-03-03,21,Sunday,3,0,7,4.4,No,1.1,Sí
TXN000866,CUST000648,34,M,Monterrey,Electrónicos,Smartwatches,3242.87,2,6485.74,0.0,Tarjeta,2024-07-06,9,Saturday,7,0,3,5.0,No,1.0,Sí
TXN000867,CUST000471,52,M,San Luis Potosí,Electrónicos,Laptops,3213.49,4,9897.55,23.0,Transferencia,2024-11-27,22,Wednesday,11,0,2,5.0,No,1.4,Sí
TXN000868,CUST000677,25,F,Juárez,Libros,Ficción,498.25,1,498.25,0.0,Efectivo,2024-06-02,11,Sunday,6,115,10,4.0,Sí,1.0,Sí
TXN000869,CUST000648,48,M,Saltillo,Electrónicos,Smartphones,1362.57,3,4087.71,0.0,PayPal,2024-04-12,1,Friday,4,0,6,5.0,No,0.9,Sí
TXN000870,CUST000399,34,M,Monterrey,Hogar,Limpieza,1396.24,7,9773.68,0.0,Tarjeta,2024-10-03,23,Thursday,10,0,4,5.0,No,1.0,Sí
TXN000871,CUST000017,18,M,Guadalajara,Electrónicos,Smartphones,3811.47,10,35294.21,7.4,PayPal,2024-06-22,22,Saturday,6,0,1,4.3,No,1.0,Sí
TXN000872,CUST000217,30,M,Veracruz,Ropa,Accesorios,195.93,3,306.83,47.8,Tarjeta,2024-08-22,7,Thursday,8,144,6,4.9,No,0.8,Sí
TXN000873,CUST000038,53,M,Tijuana,Hogar,Decoración,1063.26,9,9569.34,0.0,Tarjeta,2024-09-07,19,Saturday,9,0,12,2.5,Sí,1.0,Sí
TXN000874,CUST000719,18,M,Tijuana,Ropa,Vestidos,743.58,3,2230.74,0.0,Transferencia,2024-01-12,11,Friday,1,0,4,4.3,No,0.8,No
TXN000875,CUST000175,18,M,Chihuahua,Electrónicos,Smartphones,1168.21,4,3294.35,29.5,PayPal,2024-02-02,21,Friday,2,0,6,5.0,No,0.7,No
TXN000876,CUST000226,35,M,Monterrey,Deportes,Running,1421.73,3,4265.19,0.0,PayPal,2024-04-13,9,Saturday,4,0,4,3.7,No,1.2,No
TXN000877,CUST000701,42,M,Chihuahua,Belleza,Skincare,196.72,3,590.16,0.0,PayPal,2024-10-11,20,Friday,10,112,4,4.7,No,1.0,Sí
TXN000878,CUST000145,43,M,Cuernavaca,Libros,Académicos,716.96,6,4301.76,0.0,Tarjeta,2024-03-27,5,Wednesday,3,0,10,3.3,No,1.1,No
TXN000879,CUST000596,37,M,Guadalajara,Electrónicos,Smartphones,639.25,3,1917.75,0.0,PayPal,2024-03-09,17,Saturday,3,0,5,3.4,No,0.9,No
TXN000880,CUST000162,48,M,Ciudad de México,Ropa,Camisetas,506.55,10,3996.68,21.1,Tarjeta,2024-09-06,16,Friday,9,0,2,5.0,No,1.1,Sí
TXN000881,CUST000724,41,F,Chihuahua,Electrónicos,Tablets,3381.42,2,6762.84,0.0,Transferencia,2024-05-25,19,Saturday,5,0,8,3.3,No,1.0,Sí
TXN000882,CUST000709,27,F,Tijuana,Ropa,Accesorios,498.86,3,1243.66,16.9,Tarjeta,2024-04-20,7,Saturday,4,0,6,5.0,No,1.3,Sí
TXN000883,CUST000626,36,M,Guadalajara,Ropa,Pantalones,681.85,1,681.85,0.0,PayPal,2024-11-01,7,Friday,11,50,5,3.9,No,1.0,Sí
TXN000884,CUST000643,52,F,San Luis Potosí,Hogar,Jardinería,1809.99,3,3877.0,28.6,Efectivo,2024-06-27,2,Thursday,6,0,6,4.7,No,0.9,Sí
TXN000885,CUST000543,38,M,Puebla,Ropa,Accesorios,757.29,1,757.29,0.0,Transferencia,2024-11-12,12,Tuesday,11,129,15,3.4,No,1.0,Sí
TXN000886,CUST000214,31,F,Querétaro,Libros,Infantiles,73.27,2,132.33,9.7,Tarjeta,2024-02-02,11,Friday,2,90,13,3.9,No,1.0,Sí
TXN000887,CUST000056,53,F,Mexicali,Ropa,Pantalones,672.54,10,4371.51,35.0,PayPal,2024-05-25,9,Saturday,5,0,8,4.0,No,1.1,Sí
TXN000888,CUST000777,28,F,Saltillo,Electrónicos,Smartwatches,2387.08,4,7361.75,22.9,Tarjeta,2024-01-26,19,Friday,1,0,8,3.8,Sí,0.8,No
TXN000889,CUST000528,35,F,Puebla,Ropa,Zapatos,1002.8,5,4131.54,17.6,Tarjeta,2024-02-06,19,Tuesday,2,0,8,4.2,No,0.9,No
TXN000890,CUST000766,18,F,Mérida,Electrónicos,Smartphones,3284.87,2,6569.74,0.0,Tarjeta,2024-04-27,23,Saturday,4,0,2,5.0,No,0.9,Sí
TXN000891,CUST000423,21,F,Juárez,Ropa,Pantalones,591.6,1,353.78,40.2,Transferencia,2024-07-11,13,Thursday,7,144,10,4.9,Sí,0.7,Sí
TXN000892,CUST000447,21,M,Tijuana,Deportes,Natación,1089.5,3,3268.5,0.0,Tarjeta,2024-04-20,8,Saturday,4,0,9,3.4,No,1.2,No
TXN000893,CUST000469,45,M,Juárez,Ropa,Vestidos,961.58,1,863.5,10.2,Tarjeta,2024-11-19,18,Tuesday,11,86,3,5.0,No,1.0,Sí
TXN000894,CUST000062,18,M,Querétaro,Libros,Infantiles,647.03,6,3882.18,0.0,Tarjeta,2024-03-16,10,Saturday,3,0,15,3.3,No,1.1,Sí
TXN000895,CUST000303,44,M,Oaxaca,Deportes,Natación,416.04,1,416.04,0.0,Transferencia,2024-03-21,13,Thursday,3,143,11,3.3,No,1.0,Sí
TXN000896,CUST000089,40,F,Cuernavaca,Deportes,Fútbol,1037.44,4,4149.76,0.0,Efectivo,2024-09-24,5,Tuesday,9,0,10,3.2,No,0.9,Sí
TXN000897,CUST000748,42,M,Cuernavaca,Electrónicos,Smartwatches,739.54,3,1644.0,25.9,Tarjeta,2024-05-11,14,Saturday,5,0,6,4.2,No,1.0,No
TXN000898,CUST000588,38,M,Ciudad de México,Libros,Ficción,640.19,6,3610.67,6.0,Tarjeta,2024-08-01,19,Thursday,8,0,4,3.8,No,1.2,No
TXN000899,CUST000517,34,F,Guadalajara,Libros,Infantiles,151.4,6,908.4,0.0,Tarjeta,2024-08-05,22,Monday,8,50,1,5.0,No,1.2,Sí
TXN000900,CUST000247,31,F,Monterrey,Ropa,Camisetas,753.6,7,5275.2,0.0,PayPal,2024-10-12,13,Saturday,10,0,4,4.8,No,1.2,Sí
TXN000901,CUST000136,26,F,Mexicali,Electrónicos,Laptops,1258.47,3,3775.41,0.0,Tarjeta,2024-05-31,16,Friday,5,0,2,5.0,Sí,1.0,Sí
TXN000902,CUST000686,33,F,San Luis Potosí,Electrónicos,Tablets,1164.73,4,4658.92,0.0,Transferencia,2024-03-23,5,Saturday,3,0,7,3.5,No,0.9,Sí
TXN000903,CUST000466,35,F,Saltillo,Belleza,Fragancias,224.08,1,206.38,7.9,Tarjeta,2024-03-11,10,Monday,3,117,13,3.5,No,1.1,Sí
TXN000904,CUST000649,36,Other,Ciudad de México,Ropa,Accesorios,614.78,1,539.16,12.3,Tarjeta,2024-11-23,12,Saturday,11,50,4,4.8,No,1.0,Sí
TXN000905,CUST000715,24,M,Oaxaca,Electrónicos,Smartwatches,1657.06,7,11599.42,0.0,Efectivo,2024-10-04,13,Friday,10,0,8,4.2,No,1.1,Sí
TXN000906,CUST000636,39,F,Mérida,Libros,Académicos,451.01,1,451.01,0.0,PayPal,2024-01-29,21,Monday,1,84,9,4.4,No,0.9,No
TXN000907,CUST000634,25,F,Guadalajara,Libros,Académicos,63.6,1,50.37,20.8,PayPal,2024-07-06,14,Saturday,7,50,5,4.4,No,1.0,Sí
TXN000908,CUST000575,34,M,Juárez,Libros,No ficción,654.01,4,2616.04,0.0,PayPal,2024-03-11,15,Monday,3,0,13,3.0,No,1.1,No
TXN000909,CUST000771,43,Other,Chihuahua,Ropa,Pantalones,742.24,2,1484.48,0.0,Tarjeta,2024-12-25,14,Wednesday,12,0,15,4.6,No,1.1,Sí
TXN000910,CUST000362,32,F,Querétaro,Ropa,Zapatos,606.06,3,1374.54,24.4,Efectivo,2024-09-14,14,Saturday,9,0,4,5.0,No,1.1,Sí
TXN000911,CUST000464,40,M,Villahermosa,Hogar,Muebles,1397.38,2,2794.76,0.0,Tarjeta,2024-09-13,23,Friday,9,0,10,3.4,No,1.0,No
TXN000912,CUST000695,42,F,Cancún,Ropa,Zapatos,1472.05,5,7360.25,0.0,PayPal,2024-05-29,6,Wednesday,5,0,15,3.4,No,1.1,Sí
TXN000913,CUST000710,34,M,Monterrey,Ropa,Zapatos,1554.78,2,2114.5,32.0,PayPal,2024-04-06,12,Saturday,4,0,4,4.6,No,1.3,Sí
TXN000914,CUST000296,18,M,Monterrey,Deportes,Fútbol,169.19,6,1015.14,0.0,PayPal,2024-03-01,10,Friday,3,0,2,4.2,No,1.0,No
TXN000915,CUST000643,34,M,Ciudad de México,Belleza,Fragancias,802.49,3,2407.47,0.0,Tarjeta,2024-05-30,20,Thursday,5,0,5,3.5,No,1.2,Sí
TXN000916,CUST000486,39,M,Mexicali,Hogar,Jardinería,1277.11,3,3831.33,0.0,Tarjeta,2024-08-03,11,Saturday,8,0,3,4.7,No,1.1,No
TXN000917,CUST000065,39,F,Ciudad de México,Hogar,Muebles,393.33,3,1179.99,0.0,Tarjeta,2024-04-28,17,Sunday,4,0,4,2.7,No,1.0,No
TXN000918,CUST000672,32,M,Mérida,Libros,Técnicos,759.64,3,2278.92,0.0,Tarjeta,2024-09-05,20,Thursday,9,0,11,3.7,No,1.3,Sí
TXN000919,CUST000456,21,M,Saltillo,Ropa,Vestidos,467.07,2,839.79,10.1,Efectivo,2024-06-04,18,Tuesday,6,103,6,4.4,No,0.8,Sí
TXN000920,CUST000296,37,F,Guadalajara,Libros,Académicos,204.0,1,179.93,11.8,Transferencia,2024-03-16,19,Saturday,3,50,2,5.0,No,1.1,Sí
TXN000921,CUST000165,42,F,Cancún,Libros,No ficción,507.09,2,766.72,24.4,Transferencia,2024-05-31,13,Friday,5,84,3,5.0,No,1.0,Sí
TXN000922,CUST000589,20,F,Tijuana,Ropa,Pantalones,432.23,3,888.23,31.5,PayPal,2024-08-16,10,Friday,8,74,13,2.9,No,0.8,Sí
TXN000923,CUST000353,46,F,Tijuana,Libros,No ficción,765.32,3,1868.91,18.6,PayPal,2024-07-09,12,Tuesday,7,0,4,5.0,No,1.0,Sí
TXN000924,CUST000415,50,F,Villahermosa,Libros,Infantiles,297.56,2,595.12,0.0,PayPal,2024-03-15,8,Friday,3,89,3,4.8,No,1.1,Sí
TXN000925,CUST000560,20,F,Veracruz,Libros,Académicos,164.41,4,507.04,22.9,Transferencia,2024-06-18,7,Tuesday,6,107,15,5.0,No,1.0,Sí
TXN000926,CUST000588,29,F,Tijuana,Belleza,Fragancias,298.23,2,596.46,0.0,Tarjeta,2024-10-16,12,Wednesday,10,84,14,2.9,No,1.0,Sí
TXN000927,CUST000042,35,F,Tijuana,Belleza,Cuidado personal,616.86,1,500.89,18.8,PayPal,2024-12-13,11,Friday,12,73,9,4.5,No,1.2,Sí
TXN000928,CUST000226,48,M,Saltillo,Hogar,Muebles,1424.96,3,4274.88,0.0,PayPal,2024-07-05,8,Friday,7,0,12,2.5,No,0.9,Sí
TXN000929,CUST000786,30,M,Querétaro,Libros,Ficción,696.22,1,586.22,15.8,PayPal,2024-04-10,13,Wednesday,4,127,13,3.9,No,1.0,Sí
TXN000930,CUST000090,26,F,Veracruz,Hogar,Cocina,841.97,4,3367.88,0.0,Transferencia,2024-07-20,12,Saturday,7,0,12,3.2,No,0.9,Sí
TXN000931,CUST000058,27,Other,Mexicali,Electrónicos,Audífonos,662.01,3,1513.35,23.8,Transferencia,2024-07-27,20,Saturday,7,0,2,3.7,No,1.0,Sí
TXN000932,CUST000360,18,F,San Luis Potosí,Deportes,Natación,760.24,3,2002.47,12.2,PayPal,2024-08-16,9,Friday,8,0,14,4.9,No,1.0,No
TXN000933,CUST000760,18,F,Cuernavaca,Deportes,Basketball,743.27,3,2109.4,5.4,Tarjeta,2024-08-14,14,Wednesday,8,0,14,3.9,No,1.0,Sí
TXN000934,CUST000435,26,M,Cuernavaca,Hogar,Muebles,1769.47,3,4490.91,15.4,Tarjeta,2024-03-12,19,Tuesday,3,0,6,3.6,No,1.2,Sí
TXN000935,CUST000538,21,M,Mérida,Electrónicos,Smartwatches,1934.15,6,11604.9,0.0,Transferencia,2024-02-03,13,Saturday,2,0,2,4.4,Sí,0.7,Sí
TXN000936,CUST000655,59,F,Querétaro,Libros,No ficción,646.66,3,1639.28,15.5,Tarjeta,2024-07-31,9,Wednesday,7,0,14,3.9,No,1.0,Sí
TXN000937,CUST000141,52,F,Juárez,Deportes,Running,161.71,3,353.17,27.2,Tarjeta,2024-04-05,13,Friday,4,132,3,4.7,No,1.2,Sí
TXN000938,CUST000310,30,M,Chihuahua,Libros,Infantiles,51.25,2,95.43,6.9,Transferencia,2024-06-04,9,Tuesday,6,70,5,5.0,No,1.0,Sí
TXN000939,CUST000656,32,F,Villahermosa,Electrónicos,Audífonos,642.69,1,642.69,0.0,Tarjeta,2024-03-04,19,Monday,3,132,7,5.0,No,0.9,Sí
TXN000940,CUST000030,36,F,Puebla,Belleza,Skincare,594.72,1,594.72,0.0,Tarjeta,2024-05-21,13,Tuesday,5,116,12,4.8,No,1.2,Sí
TXN000941,CUST000447,65,M,Querétaro,Electrónicos,Smartphones,6204.25,2,12408.5,0.0,Tarjeta,2024-11-17,11,Sunday,11,0,7,4.5,No,1.4,Sí
TXN000942,CUST000266,18,M,León,Ropa,Camisetas,1153.4,4,3049.59,33.9,Tarjeta,2024-10-24,21,Thursday,10,0,10,2.2,No,1.2,No
TXN000943,CUST000139,50,M,Mexicali,Hogar,Jardinería,2184.95,1,2184.95,0.0,PayPal,2024-03-30,14,Saturday,3,0,8,3.8,Sí,1.2,No
TXN000944,CUST000299,42,F,Veracruz,Ropa,Camisetas,1055.82,7,7390.74,0.0,Transferencia,2024-11-23,12,Saturday,11,0,15,2.9,No,1.0,Sí
TXN000945,CUST000784,22,M,Puebla,Deportes,Fútbol,790.09,2,1580.18,0.0,PayPal,2024-11-02,15,Saturday,11,0,8,4.7,No,0.9,Sí
TXN000946,CUST000702,48,F,San Luis Potosí,Hogar,Limpieza,1427.32,2,2083.89,27.0,PayPal,2024-05-18,11,Saturday,5,0,12,3.8,No,1.0,Sí
